Protocol;Environment;ParallelClients;TimeSlot;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration
;;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
webtransport;local;10;evening;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;11.71;3.84;4.88;9.18;11.38;13.86;19.53;30.0;13.8;7.23;5.96;7.24;11.11;18.45;29.33;30.0;23.63;2.54;19.24;21.48;23.0;25.87;27.44;30.0;11.7;3.84;4.88;9.18;11.38;13.86;19.53;30.0;13.81;7.24;5.96;7.24;11.11;18.48;29.33;30.0;23.62;2.63;19.26;21.48;22.8;25.95;27.54;30.0;32817348334.93;76959156.0;32731885568.0;32762313728.0;32779071488.0;32919021568.0;32934330368.0;30.0;32798635212.8;93917243.4;32648421376.0;32690332672.0;32810330112.0;32873553920.0;32950968320.0;30.0;32901890730.67;71295210.72;32823193600.0;32841835520.0;32871424000.0;32988862464.0;33009680384.0;30.0;32817277883.73;77010422.82;32731885568.0;32762015744.0;32779051008.0;32919032832.0;32934297600.0;30.0;32798678903.47;93955330.15;32648421376.0;32690369536.0;32810330112.0;32873553920.0;32950968320.0;30.0;32901046954.67;70233047.52;32819023872.0;32843272192.0;32871510016.0;32983083008.0;33008959488.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;79.6;5.55;71.36;71.89;83.26;83.26;86.13;30.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;31.83;2.18;30.0;30.0;31.0;34.75;35.0;30.0;31.53;2.32;29.0;30.0;30.0;34.75;35.0
webtransport;local;10;morning;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;7.33;3.01;3.71;5.22;6.74;8.85;14.72;30.0;10.13;5.06;3.13;6.6;9.04;14.35;18.38;30.0;21.77;1.15;19.04;21.08;21.55;22.68;23.83;30.0;7.33;3.01;3.71;5.22;6.74;8.85;14.72;30.0;10.14;5.08;3.13;6.6;9.03;14.35;18.76;30.0;21.77;1.16;19.2;20.9;21.47;22.73;23.75;30.0;23397266909.87;163381287.62;23162896384.0;23178747904.0;23503216640.0;23511300096.0;23531921408.0;30.0;23617156437.33;50463363.36;23561388032.0;23567963136.0;23595374592.0;23665685504.0;23727403008.0;30.0;23457014033.07;108433047.31;23293984768.0;23313392640.0;23521882112.0;23536774144.0;23553413120.0;30.0;23397275101.87;163390721.97;23162896384.0;23178747904.0;23503233024.0;23511291904.0;23531921408.0;30.0;23617254741.33;50358054.02;23561388032.0;23570257920.0;23595374592.0;23665685504.0;23727403008.0;30.0;23459140812.8;109978302.12;23296012288.0;23314811904.0;23523966976.0;23539490816.0;23561900032.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;102.13;2.11;99.91;99.91;104.07;104.07;104.07;30.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;25.0;0.45;24.0;25.0;25.0;25.0;26.0;30.0;24.47;0.51;24.0;24.0;24.0;25.0;25.0
webtransport;local;10;night;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;15.18;4.06;5.96;13.49;15.6;17.78;21.92;30.0;12.77;5.92;5.08;8.04;10.95;16.49;28.12;30.0;24.52;2.41;20.21;23.56;24.34;25.95;29.9;30.0;15.16;4.05;5.96;13.45;15.6;17.78;21.92;30.0;12.82;5.96;5.08;8.04;10.97;16.49;28.12;30.0;24.74;2.35;20.21;23.75;24.66;26.07;29.56;30.0;40735170696.53;181211925.35;40520572928.0;40540427264.0;40705064960.0;40953424896.0;40981807104.0;30.0;40936793975.47;81946535.49;40851410944.0;40871090176.0;40908140544.0;41005550592.0;41083109376.0;30.0;40775807795.2;132303179.29;40603836416.0;40631352320.0;40766457856.0;40928360448.0;40953847808.0;30.0;40735088913.07;181274897.77;40520609792.0;40540427264.0;40705079296.0;40953423872.0;40981774336.0;30.0;40936837666.13;82099352.35;40851410944.0;40871090176.0;40908154880.0;41006599168.0;41083740160.0;30.0;40774683716.27;132550955.69;40603009024.0;40624988160.0;40768319488.0;40927596544.0;40946786304.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;95.39;2.44;92.51;92.51;96.07;96.07;99.91;30.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;26.33;0.61;25.0;26.0;26.0;27.0;28.0;30.0;26.2;0.66;25.0;26.0;26.0;27.0;27.0
webtransport;local;20;afternoon;58.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;58.0;21.38;7.15;8.48;16.15;21.63;27.16;32.91;58.0;24.56;9.18;8.74;17.87;23.95;30.4;49.02;58.0;27.07;3.54;22.67;24.04;26.6;28.8;36.13;58.0;21.39;7.15;8.48;16.17;21.65;27.16;32.91;58.0;24.57;9.19;8.74;17.87;23.95;30.43;49.02;58.0;27.31;3.72;22.44;24.17;26.61;28.97;37.24;58.0;32813999916.14;271117398.29;32513437696.0;32555331584.0;32736614400.0;33142668288.0;33308651520.0;58.0;33543133890.21;1000907767.87;32613343232.0;32806299648.0;32949200896.0;34877261824.0;35046985728.0;58.0;32899596005.52;307685482.98;32616685568.0;32690596864.0;32708720640.0;33335676928.0;33398874112.0;58.0;32813987628.14;271119430.79;32513437696.0;32555343872.0;32736614400.0;33142644736.0;33308553216.0;58.0;33543135796.97;1000680065.6;32613343232.0;32806127616.0;32949200896.0;34877261824.0;35041771520.0;58.0;32899062324.97;307803606.08;32619991040.0;32689192960.0;32708919296.0;33336411136.0;33390735360.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;41.57;2.42;39.03;39.65;40.29;44.6;46.25;58.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;58.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;58.0;60.72;2.91;55.0;57.0;62.0;63.0;64.0;58.0;60.28;3.41;54.0;56.0;62.0;63.0;64.0
webtransport;local;20;evening;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;16.88;6.35;5.84;11.99;17.04;21.06;30.69;60.0;23.81;5.84;12.37;18.88;24.18;28.03;35.74;60.0;23.89;2.16;18.85;22.28;24.0;25.78;27.64;60.0;16.88;6.35;5.84;11.99;17.06;21.06;30.69;60.0;23.84;5.86;12.37;18.9;24.39;28.03;35.74;60.0;23.93;2.17;19.1;22.38;23.96;25.81;27.61;60.0;33057289216.0;292042805.44;32597594112.0;32677729280.0;33241446400.0;33271313408.0;33309347840.0;60.0;33642551569.07;369807178.19;33321549824.0;33349219328.0;33414924288.0;34050527232.0;34225770496.0;60.0;33099505868.8;260504978.36;32708628480.0;32745208832.0;33271140352.0;33281817600.0;33349042176.0;60.0;33057291195.73;292056806.95;32597626880.0;32677724160.0;33241448448.0;33271270400.0;33309257728.0;60.0;33642789341.87;370159215.45;33321549824.0;33349219328.0;33414891520.0;34050592768.0;34225766400.0;60.0;33098582562.13;259907394.38;32710385664.0;32745569280.0;33268826112.0;33282295808.0;33339838464.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;39.77;1.12;37.84;39.03;39.65;40.95;41.63;60.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;63.47;1.75;60.0;62.0;64.0;65.0;66.0;60.0;62.85;1.75;60.0;61.0;63.0;64.0;66.0
webtransport;local;20;morning;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;15.92;7.35;3.53;9.33;16.16;22.37;28.52;60.0;13.98;5.98;4.98;8.54;15.55;19.73;22.95;60.0;22.34;2.93;17.87;19.91;21.93;25.02;27.66;60.0;15.91;7.34;3.53;9.33;16.16;22.36;28.52;60.0;14.01;5.99;4.98;8.55;15.56;19.75;22.95;60.0;22.5;3.02;17.88;19.89;21.94;25.26;28.21;60.0;23852981179.73;194152720.1;23569420288.0;23610022912.0;23911102464.0;24012269568.0;24134426624.0;60.0;24120818141.87;95036929.6;23961559040.0;24057873408.0;24110030848.0;24180136960.0;24316821504.0;60.0;23971836859.73;172958565.87;23714308096.0;23761818624.0;24000356352.0;24150349824.0;24206061568.0;60.0;23852861166.93;193984293.56;23569420288.0;23610022912.0;23911102464.0;24012427264.0;24134393856.0;60.0;24120823261.87;95041451.39;23961559040.0;24057917440.0;24108830720.0;24180117504.0;24317181952.0;60.0;23971149277.87;173576139.92;23708127232.0;23761854464.0;24007917568.0;24143543296.0;24201871360.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;51.99;0.61;50.97;52.04;52.04;52.04;53.14;60.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;48.62;0.64;47.0;48.0;49.0;49.0;50.0;60.0;48.05;0.57;47.0;48.0;48.0;48.0;49.0
webtransport;local;20;night;59.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;59.0;17.87;7.16;6.54;11.44;17.12;23.73;32.75;59.0;21.78;8.23;7.52;14.07;23.14;28.82;34.57;59.0;25.07;3.98;19.14;22.33;23.07;27.03;34.76;59.0;17.89;7.15;6.54;11.45;17.12;23.88;32.71;59.0;21.77;8.18;7.52;14.07;23.19;28.94;34.67;59.0;25.06;3.93;19.53;22.35;23.24;27.1;34.89;59.0;41321247205.97;325301759.52;40843317248.0;40932212736.0;41402970112.0;41648125952.0;41713426432.0;59.0;41777177686.78;209068743.33;41382682624.0;41538230272.0;41860366336.0;41917034496.0;42076467200.0;59.0;41381068036.34;285319346.99;40975708160.0;41056538624.0;41419866112.0;41678876672.0;41757114368.0;59.0;41321233876.61;325295504.05;40843317248.0;40932102144.0;41403179008.0;41648105472.0;41713360896.0;59.0;41777411158.78;209507360.21;41382486016.0;41538230272.0;41860366336.0;41917018112.0;42076696576.0;59.0;41380013142.78;285888777.38;40968429568.0;41054205952.0;41420279808.0;41678618624.0;41764323328.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;48.29;1.33;45.41;47.13;48.97;48.97;49.95;59.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;59.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;59.0;52.44;1.49;50.0;51.0;52.0;54.0;55.0;59.0;51.76;1.44;50.0;51.0;51.0;53.0;55.0
webtransport;remote;1;afternoon;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.44;3.24;1.47;4.05;6.27;8.44;12.69;25.0;5.83;2.46;1.07;4.39;5.59;7.52;11.54;25.0;9.91;3.34;4.3;7.71;9.57;12.4;16.7;25.0;8.58;0.13;8.38;8.53;8.56;8.68;8.86;25.0;8.66;0.29;8.38;8.53;8.54;8.71;9.87;25.0;13.06;2.11;9.73;11.39;12.65;14.84;16.84;25.0;28133767086.08;582312098.92;27077513216.0;27602251776.0;28204285952.0;28702232576.0;28880510976.0;25.0;28173255475.2;570695989.92;26970341376.0;27728117760.0;28245434368.0;28709535744.0;28857106432.0;25.0;28179614924.8;581920275.67;27150036992.0;27756400640.0;28252180480.0;28737994752.0;28830048256.0;25.0;3386518732.8;47961844.3;3325231104.0;3361361920.0;3383980032.0;3405508608.0;3552550912.0;25.0;3387677900.8;39536369.73;3329593344.0;3360985088.0;3384774656.0;3413090304.0;3457495040.0;25.0;3382521036.8;40773589.33;3318661120.0;3362156544.0;3382571008.0;3400691712.0;3504832512.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;325.33;134.42;99.91;208.14;356.82;416.29;624.43;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;9.6;5.34;4.0;6.0;7.0;12.0;25.0;25.0;9.48;5.21;4.0;6.0;7.0;12.0;25.0
webtransport;remote;1;evening;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.84;3.09;1.86;4.88;6.45;7.91;12.67;25.0;6.33;3.46;2.34;4.2;5.64;7.31;17.62;25.0;10.15;2.63;3.84;8.62;10.35;12.21;13.87;25.0;8.84;0.37;8.4;8.57;8.72;8.88;9.95;25.0;8.76;0.18;8.54;8.71;8.71;8.88;9.2;25.0;14.53;2.93;9.6;13.28;14.89;16.13;24.19;25.0;32077515325.44;140675244.63;31787888640.0;32015831040.0;32079454208.0;32141328384.0;32441700352.0;25.0;32105768222.72;142728917.97;31793684480.0;32049328128.0;32114028544.0;32238637056.0;32300019712.0;25.0;32094367088.64;120046581.51;31800918016.0;32026058752.0;32130072576.0;32174559232.0;32302923776.0;25.0;3739600814.08;86493789.16;3617226752.0;3681394688.0;3727847424.0;3795075072.0;4001853440.0;25.0;3732713635.84;69737088.11;3617341440.0;3680878592.0;3728850944.0;3773181952.0;3856154624.0;25.0;3741129113.6;83864576.34;3607302144.0;3679240192.0;3730165760.0;3798822912.0;3987050496.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;420.76;191.37;86.13;356.82;416.29;499.54;832.57;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;9.2;7.83;4.0;5.0;6.0;8.0;30.0;25.0;8.76;7.76;3.0;5.0;6.0;7.0;29.0
webtransport;remote;1;morning;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;2.48;0.95;0.88;1.85;2.25;3.22;4.59;25.0;3.08;1.59;0.98;1.67;2.54;4.3;6.4;25.0;6.24;1.49;3.29;4.88;6.07;7.42;8.71;25.0;8.89;1.09;8.54;8.56;8.7;8.72;14.09;25.0;8.72;0.14;8.4;8.71;8.72;8.74;9.03;25.0;14.93;2.46;9.73;12.31;16.39;16.86;18.01;25.0;27379307315.2;121874506.0;26952470528.0;27316981760.0;27375112192.0;27450707968.0;27583795200.0;25.0;27399736852.48;129293273.6;26965463040.0;27355996160.0;27406352384.0;27466948608.0;27582259200.0;25.0;27426116567.04;119354321.79;27041169408.0;27375091712.0;27425140736.0;27492278272.0;27602345984.0;25.0;3731651461.12;50879067.2;3651776512.0;3678281728.0;3732504576.0;3769925632.0;3823476736.0;25.0;3736228331.52;55205494.49;3652657152.0;3681521664.0;3730583552.0;3772940288.0;3838947328.0;25.0;3729279877.12;51669146.27;3646541824.0;3680428032.0;3740848128.0;3774578688.0;3826577408.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;445.11;169.34;80.57;312.21;499.54;624.43;624.43;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;7.28;5.58;4.0;4.0;5.0;8.0;31.0;25.0;7.24;5.62;4.0;4.0;5.0;8.0;31.0
webtransport;remote;1;night;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.18;4.6;1.27;3.12;4.42;7.98;17.09;25.0;6.98;3.49;1.95;3.73;6.56;8.75;16.8;25.0;9.49;7.4;3.27;5.41;7.79;9.73;40.82;25.0;8.64;0.24;8.38;8.54;8.56;8.7;9.58;25.0;8.66;0.18;8.38;8.54;8.68;8.7;9.06;25.0;13.83;1.91;10.77;12.58;13.85;15.03;16.81;25.0;41897448079.36;412190542.01;41435103232.0;41676967936.0;41797517312.0;41879773184.0;42915348480.0;25.0;41939474022.4;425013609.6;41424949248.0;41684803584.0;41842618368.0;41940418560.0;42920562688.0;25.0;41924683038.72;410172510.71;41440006144.0;41713041408.0;41802850304.0;41895931904.0;42873778176.0;25.0;3535179776.0;32087632.73;3479576576.0;3514073088.0;3538558976.0;3555905536.0;3593089024.0;25.0;3538810961.92;31663272.55;3479556096.0;3521331200.0;3541024768.0;3556646912.0;3600347136.0;25.0;3531677696.0;33649059.47;3464265728.0;3517177856.0;3530895360.0;3551313920.0;3597025280.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;423.45;190.07;192.13;312.21;356.82;499.54;832.57;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;7.36;2.77;4.0;5.0;7.0;8.0;13.0;25.0;7.0;2.9;3.0;5.0;7.0;8.0;13.0
webtransport;remote;5;afternoon;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;9.76;2.35;6.34;7.11;10.37;11.73;13.03;15.0;7.83;2.13;3.37;6.69;8.01;8.99;12.21;15.0;11.86;0.83;10.51;11.31;11.62;12.54;13.46;15.0;8.96;0.27;8.71;8.8;8.88;9.05;9.56;15.0;12.2;2.85;8.54;10.49;11.86;13.46;17.17;15.0;18.14;0.53;17.52;17.66;18.1;18.41;19.13;15.0;28293076309.33;83835338.91;28175433728.0;28183543808.0;28336705536.0;28366114816.0;28368203776.0;15.0;28409716462.93;130302788.95;28183961600.0;28343439360.0;28443168768.0;28499724288.0;28575940608.0;15.0;28369496200.53;96845738.31;28225253376.0;28248209408.0;28422914048.0;28441800704.0;28453580800.0;15.0;3400636552.53;33110839.15;3346419712.0;3382243328.0;3384696832.0;3434569728.0;3449298944.0;15.0;3476108629.33;53020057.22;3382362112.0;3426652160.0;3500163072.0;3516889088.0;3543388160.0;15.0;3393060044.8;36026702.98;3357990912.0;3360339968.0;3378823168.0;3439820800.0;3442110464.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;203.43;132.55;89.2;116.24;138.76;228.96;499.54;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;16.27;7.16;5.0;11.0;18.0;21.5;28.0;15.0;16.27;7.16;5.0;11.0;18.0;21.5;28.0
webtransport;remote;5;evening;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;7.39;3.62;4.58;4.67;5.21;11.89;12.6;15.0;7.28;2.36;1.76;6.38;6.98;8.45;10.74;15.0;9.08;0.89;7.48;8.45;9.42;9.58;10.38;15.0;9.3;0.37;8.91;9.06;9.21;9.38;10.44;15.0;12.42;2.67;8.72;10.54;12.48;14.12;16.78;15.0;18.14;1.31;16.24;16.53;18.86;19.11;19.46;15.0;32097102233.6;98156165.08;32021770240.0;32022558720.0;32038191104.0;32228945920.0;32237707264.0;15.0;32189553322.67;100099717.14;31991451648.0;32144613376.0;32187269120.0;32262049792.0;32360357888.0;15.0;32147541469.87;57391972.03;32085925888.0;32089434112.0;32132280320.0;32218494976.0;32229715968.0;15.0;3732709102.93;19706628.28;3708055552.0;3717955584.0;3724230656.0;3759030272.0;3759030272.0;15.0;3830648558.93;66421825.38;3732373504.0;3797028864.0;3832676352.0;3843172352.0;3967143936.0;15.0;3724873728.0;33971438.98;3697061888.0;3698720768.0;3704651776.0;3770005504.0;3771830272.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;184.65;121.91;96.07;111.06;124.89;193.28;499.54;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;17.47;6.7;5.0;13.0;20.0;22.5;26.0;15.0;17.33;6.75;5.0;13.0;20.0;22.5;26.0
webtransport;remote;5;morning;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;3.7;0.72;2.73;3.19;3.6;4.18;5.23;15.0;4.35;2.11;1.57;2.88;3.41;5.78;8.15;15.0;8.66;1.78;6.38;6.95;9.65;10.01;11.33;15.0;9.05;0.31;8.72;8.9;8.91;9.22;9.9;15.0;12.94;3.22;8.71;10.43;13.2;14.66;19.02;15.0;18.62;0.84;17.24;17.6;19.19;19.26;19.33;15.0;27434819310.93;30072698.01;27404177408.0;27408945152.0;27426025472.0;27472803840.0;27479519232.0;15.0;27566731264.0;108392348.36;27397361664.0;27511255040.0;27540078592.0;27632402432.0;27779899392.0;15.0;27516568371.2;48671943.86;27469713408.0;27480410112.0;27493154816.0;27579695104.0;27586314240.0;15.0;3737688200.53;70059434.27;3645747200.0;3662655488.0;3729608704.0;3822397440.0;3825614848.0;15.0;3788721902.93;58620316.19;3671945216.0;3764332544.0;3785453568.0;3828203520.0;3883094016.0;15.0;3731827643.73;72401877.61;3655872512.0;3657015296.0;3713540096.0;3824494592.0;3825491968.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;193.35;114.51;96.07;106.72;156.11;227.06;499.54;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;16.4;7.27;5.0;11.0;15.0;23.0;26.0;15.0;16.53;7.34;5.0;11.0;16.0;23.5;26.0
webtransport;remote;5;night;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;8.72;0.57;7.76;8.33;8.81;9.04;9.68;15.0;10.18;2.21;6.15;8.77;10.32;11.82;13.37;15.0;15.22;1.27;13.54;14.15;14.84;16.65;17.04;15.0;9.68;0.62;8.71;9.14;9.93;10.05;10.57;15.0;13.07;3.14;8.68;10.74;12.33;15.27;18.15;15.0;19.26;0.67;18.38;18.76;19.06;20.0;20.36;15.0;42628228437.33;103221306.63;42500833280.0;42506162176.0;42636967936.0;42746136576.0;42748002304.0;15.0;42766571110.4;170125939.03;42466529280.0;42685573120.0;42775916544.0;42861418496.0;43075493888.0;15.0;42694797994.67;99927355.67;42560163840.0;42570743808.0;42719612928.0;42791499776.0;42806902784.0;15.0;3517968657.07;9667849.39;3504558080.0;3505416192.0;3524337664.0;3525591040.0;3525988352.0;15.0;3617580100.27;54966542.27;3500072960.0;3580080128.0;3622117376.0;3664283648.0;3681185792.0;15.0;3511808546.13;7593983.82;3500834816.0;3502292992.0;3516166144.0;3516919808.0;3520466944.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;203.33;91.05;99.91;126.15;192.13;242.83;416.29;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;14.73;6.08;6.0;11.0;13.0;20.0;25.0;15.0;14.6;6.05;6.0;10.5;13.0;20.0;25.0
webtransport;remote;10;afternoon;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;9.22;1.52;7.07;8.24;9.08;10.2;12.59;30.0;11.97;4.52;4.49;9.35;11.62;14.82;26.37;30.0;13.41;1.78;8.59;12.64;13.64;14.51;16.11;30.0;10.14;1.2;9.05;9.26;9.52;10.84;13.39;30.0;15.47;4.06;8.7;11.85;16.8;19.09;20.78;30.0;19.01;0.23;18.68;18.85;19.0;19.12;19.53;30.0;28339958306.13;106435065.63;28189372416.0;28196120576.0;28398467072.0;28424086528.0;28439969792.0;30.0;28518822707.2;154779398.28;28264345600.0;28403207168.0;28507318272.0;28611934208.0;28861677568.0;30.0;28429157307.73;108569462.02;28268670976.0;28287370240.0;28495251456.0;28508488704.0;28526280704.0;30.0;3557960908.8;105604390.85;3390971904.0;3426672640.0;3620585472.0;3637811200.0;3645349888.0;30.0;3771865634.13;124741555.48;3480915968.0;3692817408.0;3751163904.0;3897091072.0;3936333824.0;30.0;3557667498.67;109413277.21;3404333056.0;3407090688.0;3625201664.0;3640413184.0;3643990016.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;138.6;79.74;80.57;89.2;96.07;143.06;356.82;30.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;22.4;7.92;8.0;17.5;26.0;28.0;32.0;30.0;22.2;7.98;7.0;17.5;26.0;28.0;31.0
